Lemma_Sense_Id;Translation_Lemma;Translation_Sense;Translation_Gram_Info;Translation_Lex_Info
8789;ačkoli, jakkoli;;sp;null
8790;ačkoli, ačkoliv, přestože, i když;;sp;null
8791;ačkoli, ačkoliv;;sp;null
8791;třebaže, přestože;;sp;null
8791;i když;;sp;null
8791;ač;knižně;sp;null
8792;nabídnout;hostitel;4p dok;null
8793;nabídnout;k prodeji;4p dok;null
8794;nabízet;pokus prodat;4p ned;null
8794;nabídnout;;4p dok;null
8795;nabídnout;;4p dok;null
8795;nabízet;;4p ned;null
8796;nabídnout, uvést;;4p dok;null
8796;nabízet, uvádět, prodávat;;m;null
8797;udat, uvést, nabídnout;udat cenu;4p dok;null
8797;stanovit, určit, určit si;závazně;4p dok;null
8797;udávat, uvádět;;4p ned;null
8797;určovat, určovat si, stanovovat;závazně;4p ned;null
8798;nabídnout, přihodit;aukce;4p dok;null
8798;nabízet, přihazovat;;4p ned;null
8799;nabídnout lepší služby;jako kompenzace, za věrnost apod.;3p dok+příd+ž mn;null
8800;nabídnout oběť;Bohu;;null
8801;potřebný, požadovaný, náležitý;;příd;null
8802;opožděný, zanedbaný;;příd;null
8802;dlouho potřebný;důležité reformy;přísl+příd;null
8803;chudý, chudobný, potřebný;;příd;null
8804;stolní počítač;;příd+m;null
8804;desktop;;m;null
8804;plocha;na monitoru;ž;null
8805;styčná plocha;;příd+ž;null
8806;rampa;;ž;null
8806;parkovací plocha;;příd+ž;null
8807;plakátovací plocha;tabule;příd+ž;null
8808;obytná zóna, zastavěná plocha;;;null
8809;povaha;morální kvality;ž;null
8809;charakter;;m;null
8809;osobnost;;ž;null
8810;osobnost;;ž;null
8811;osobnost;;ž;null
8812;osobnost, osobitost, nátura;;ž;null
8812;charakter;;m;null
8813;vůdčí osobnost;;;null
8814;rozpolcená osobnost;;;null
8815;pojišťovna;;m;null
8816;vysoká škola;jeden obor;příd+ž;null
8816;univerzita;komplexní;ž;null
8817;univerzita;;ž;null
8818;univerzita;;ž;null
8819;vydatný, těžký, hutný;chutný, ale nezdravý;příd;null
8819;výrazný;chuťově;příd;null
8820;silný, výrazný;smyslově;m;null
8821;výrazný, zřetelný;;příd;null
8822;výrazný, zřetelný;;příd;null
8823;výrazný, zřetelný;;příd;null
8824;vyčnívající, vystupující;;příd;null
8824;výrazný, nápadný;nos;příd;null
8824;odstávající;uši;příd;null
8825;látka;fyzika;ž;null
8826;látka;učební;ž;null
8826;učivo;;s;null
8827;látka;materiál;ž;null
8827;plátno, sukno;materiál;s;null
8827;tkanina;materiál;ž;null
8827;textil;materiál;m;null
8828;lišta;dřevěná, kovová;ž;null
8828;laťka;;ž zdrob;null
8829;textil;;m;null
8829;látka;;ž;null
8830;látka, tkanina;;ž;null
8830;materiál;tkanina;m;null
8831;plsť, plst;látka;ž;null
8831;plstěná látka;;příd+ž;null
8832;droga;kafein apod.;m;null
8832;omamná látka;;příd+ž;null
8833;droga;ilegální;m;null
8833;omamná látka;;příd+ž;null
8834;látka, tkanina;;ž;null
8835;pohonná látka;;příd+ž;null
8836;pevná látka;;příd+ž;null
8837;látka, hmota;;ž;null
8838;kostkovaná látka;;příd+ž;null
8839;přídavná látka;;příd+ž;null
8840;jemná látka, tenká látka;;příd+ž;null
8841;znečisťující látka;;příd+m;null
8841;škodlivina;;ž;null
8842;vakcína;;ž;null
8842;očkovací látka;;příd+ž;null
8843;konzervant;;m;null
8843;konzervační látka;;příd+ž;null
8844;společnost;právní forma;ž;null
8844;sdružení;právní forma;s;null
8845;spolek, svaz;organizace;m;null
8845;sdružení;organizace;s;null
8845;asociace;organizace;ž;null
8846;syndikát;;m;null
8846;sdružení;;s;null
8847;sdružení;;s;null
8847;organizace;;ž;null
8848;sdružení;;s;null
8849;společnost;;ž;null
8849;společenství, sdružení;;s;null
8849;korporace;;ž;null
8850;sdružení lékařů;;;null
8851;značný;suma apod.;příd;null
8852;značný, nezanedbatelný, významný;;příd;null
8853;značný, pozoruhodný;budící zájem svou velikostí apod.;příd;null
8854;podstatný, značný;;příd;null
8855;značný, podstatný, důležitý;;příd;null
8856;značný, velký;;příd;null
8857;značný, významný, podstatný;;příd;null
8858;značný, významný, podstatný;;příd;null
8859;významný, značný;;příd;null
8860;místnost;obecně;ž;null
8860;pokoj;obytná místnost;m;null
8861;pokoj;ubytování;m;null
8862;místnost;místnosti;ž;null
8862;pokoj;obytná místnost;m;null
8862;komnata;obytná místnost: hrad, zámek;ž;null
8862;síň;místnost: knižně;ž;null
8863;oddělení;nemocniční;s;null
8863;pokoj;nemocniční: vícelůžkový;m;null
8864;klid, pokoj;;m;null
8864;ticho;;s;null
8865;klid, pokoj;ne v pohybu;m;null
8866;pokoj, klid;;m;null
8867;podkrovní pokoj;;příd+m;null
8868;dětský pokoj;;příd+m;null
8869;klid, pokoj, mír;;m;null
8870;otravovat;;4p ned;null
8870;dotírat na;;4p ned;null
8870;nedat pokoj;;3p dok+m;null
8871;dětský pokoj;;příd+m;null
8872;pokoj pro hosty;;;null
8873;dej pokoj;;;null
8874;dostat, obdržet;;4p dok;null
8874;dostávat;;4p ned;null
8875;dostat, obdržet;dárek;4p dok;null
8875;dostávat;;4p ned;null
8876;získat, dostat;;4p dok;null
8876;obdržet;formálněji;4p dok;null
8876;získávat, dostávat;;4p ned;null
8877;získat zpět, dostat zpět;;4p dok+přísl;null
8877;získávat zpět, dostávat zpět;;4p ned+přísl;null
8878;pronikat, prosakovat;voda apod.;ned;null
8878;dostávat se;voda apod.;ned;null
8879;pronikat, prosakovat;myšlenky;ned;null
8879;dostávat se;myšlenky;ned;null
8880;pronikat, prosakovat;;ned;null
8880;dostávat se;myšlenky;ned;null
8881;příčina;;ž;null
8881;důvod;;m;null
8882;příčina;;ž;null
8883;příčina;;ž;null
8884;příčina;;ž;null
8884;důvod;;m;null
8885;příčina a následek;;;null
8886;vzduch;směs plynů, prostředí;m;null
8886;ovzduší;prostředí;s;null
8887;vzduch;;m;null
8888;vyfouknout;;4p dok;null
8888;vypustit vzduch z;;2p dok+m;null
8889;zatuchlý vzduch;;příd+m;null
8890;souhlasit;;ned;null
8890;být zajedno;;ned+přísl;null
8890;shodnout se s;;7p dok;null
8890;shodovat se s;;7p ned;null
8891;souhlasit;;ned;null
8891;svolit;;dok;null
8892;souhlasit;;ned;null
8893;dávat smysl, mít smysl;;;null
8893;souhlasit;součet;;null
8894;souhlasit;;;null
8894;mít stejný názor;;;null
8895;souhlasit s;říci ano;7p ned;null
8895;kývnout na;dát najevo souhlas;4p dok;null
8895;přijmout;nabídku;4p dok;null
8896;shodovat se, souhlasit;;ned;null
8896;být zajedno;;ned+přísl;null
8896;shodnout se;;dok;null
8897;souhlasit s;;7p ned;null
8898;souhlasit, shodovat se;;ned;null
8898;shodnout se;;dok;null
8898;být za jedno;;ned+předl+zájm;null
8898;být ve shodě;;ned+předl+ž;null
8899;schvalovat;něčí názor;4p ned;null
8899;souhlasit s;;7p dok;null
8900;souhlasit s;myšlenkami;7p ned;null
8900;podporovat;myšlenky;4p dok;null
8901;souhlasit s;;7p ned;null
8901;odsouhlasit, schválit;;4p dok;null
8901;schvalovat;;4p ned;null
8902;souhlasit s;říci ano;7p ned;null
8902;odsouhlasit;říci ano;4p dok;null
8903;souhlasit s;;7p ned;null
8904;souhlasit s;;7p dok;null
8904;přistoupit na;souhlasit;4p dok;null
8905;souhlasit že;;;null
8906;souhlasit s;;7p;null
8906;přistoupit na;;4p;null
8907;schvalovat;;4p;null
8907;souhlasit s;;7p;null
8908;souhlasit s;;7p;null
8909;souhlasit s, dát souhlas s;;7p;null
8909;svolit k;;3p;null
8910;souhlasit s;fakta;7p;null
8910;být v souladu s;;7p;null
8911;okolí;;m;null
8911;vrstevník;;m;null
8912;okolí;;s;null
8912;sousedství;místně;s;null
8913;okolí;v okolí něčeho;s;null
8914;okolí;;s;null
8915;okolí;zdejší místo;s;null
8916;v okolí;vzdálenost;2p předl+s;null
8917;podmínky;;ž pl;null
8917;okolí, prostředí;;s;null
8918;prostředí, okolí;;s;null
8919;prostředí, okolí;;s;null
8920;okolí, prostředí;;s;null
8921;radnice;;;null
8921;městská radnice;;;null
8922;výstavba, stavba;budování;ž;null
8923;kopie;fotograf;ž;null
8923;snímek;;m;null
8923;fotografie, fotka;;ž;null
8924;snímek;fotografie;m;null
8925;fotografie;;ž;null
8925;snímek;obrázek;m;null
8925;fotka;hovorově;ž;null
8926;snímek;;m;null
8926;fotografie;;ž;null
8926;fotka;hovorově;ž;null
8927;snímek;aktuálního stavu;m;null
8928;udělat snímek;;4p dok+m;null
8929;snímek, scan;;m;null
8930;snímek, scan;medicínsky;m;null
8931;dějiny;;pomn;null
8931;historie;;ž;null
8932;dějiny;;pomn;null
8932;historie;;ž;null
8932;dějepis;;m;null
8933;doprava;autobus;ž;null
8933;dopravní prostředek;autobus apod.;příd+m;null
8934;dopravní prostředek;;příd+m;null
8935;dopravní prostředek;;příd+m;null
8935;vůz;;m;null
8935;vozidlo;;s;null
8936;dopravní prostředek;;příd+m;null
8936;vozidlo;;s;null
8937;vozový, dopravní;;příd;null
8938;dopravní policistka;;;null
8939;semafor;;;null
8939;dopravní světla;;;null
8940;princip;osobní pravidlo;m;null
8940;zásada;osobní pravidlo;ž;null
8940;pravidlo;osobní pravidlo;s;null
8941;poučka;metoda;ž;null
8941;pravidlo;metoda;s;null
8942;norma;ne výjimka;ž;null
8942;pravidlo;ne výjimka;ž;null
8943;pravidlo, nařízení;zákon;s;null
8943;předpis, zákon;;m;null
8943;směrnice;;ž;null
8943;norma, regule;;ž;null
8944;zlaté pravidlo;;;null
8945;železné pravidlo;;;null
8946;rozumět;;3p ned;null
8946;chápat;;4p dok;null
8947;rozumět;;3p ned;null
8947;chápat;;4p ned;null
8947;aha;pochopení;zvol;null
8948;rozumět;;3p ned;null
8948;chápat;;4p ned;null
8948;porozumět;;3p dok;null
8948;pochopit;;4p dok;null
8949;rozumět;;3p ned;null
8949;chápat;;4p ned;null
8949;porozumět;;3p dok;null
8949;pochopit;;4p dok;null
8950;rozumět;;3p ned;null
8950;chápat;;4p ned;null
8950;porozumět;;3p dok;null
8950;pochopit;;4p dok;null
8951;chápat;;4p;null
8952;chápat, pojímat;interpretovat;4p ned;null
8952;číst;přeneseně;4p ned;null
8952;rozumět;;3p ned;null
8953;chápat, uvědomovat si;;4p ned;null
8953;pochopit, uvědomit si;;4p dok;null
8954;mít porozumění, mít pochopení;;ned+s;null
8954;rozumět, chápat;;ned;null
8954;porozumět, pochopit, vcítit se;;dok;null
8955;vykládat, interpretovat;;4p ned;null
8955;vyložit, interpretovat;;4p dok;null
8955;chápat, vykládat si;pro sebe;4p ned;null
8955;pochopit, vyložit si;pro sebe;4p dok;null
8956;uvědomit si, pochopit;;4p dok;null
8956;uvědomovat si, chápat;;4p dok;null
8957;chápat v hrubých rysech;;;null
8958;všechen;;zájm;null
8958;veškerý;často knižně;zájm;null
8959;přes veškerý odpor;;;null
8959;navzdory veškerému odporu;;;null
8960;instituce;organizace;ž;null
8961;instituce;společenská;ž;null
8962;organizace, instituce;;ž;null
8963;uspořádání;přeneseně;s;null
8963;struktura;přeneseně;ž;null
8964;struktura;;ž;null
8964;uspořádání;;s;null
8965;úprava, struktura;;ž;null
8965;systém;;m;null
8966;stará struktura;posměšně;příd+ž;null
8966;zahleděný do minulosti;;příd+předl+ž;null
8967;právě, čerstvě, nově, zrovna;;přísl;null
8967;nedávno;;přísl;null
8967;před nedávnem;;předl+s;null
8968;nedávno;;přísl;null
8968;v poslední době;;předl+příd+ž;null
8969;čerstvě, nedávno;;příd;null
8970;obor;studia;m;null
8971;odvětví;;s;null
8971;obor;;m;null
8972;specializace;lékaře;ž;null
8972;obor;lékaře;m;null
8973;obor;pole působnosti;m;null
8973;sféra, oblast;pole působnosti;ž;null
8973;doména;pole působnosti;ž;null
8974;obor;něčí;m;null
8974;oblast;působnosti;ž;null
8974;pole;působnosti;ž;null
8975;specializace;studijní;ž;null
8975;obor;studijní;m;null
8975;zaměření;studijní;s;null
8976;specializace;profesní;ž;null
8976;obor;profesní;m;null
8976;zaměření;profesní;s;null
8977;obor, oblast;specializace;m;null
8977;odvětví;;s;null
8978;ministerský úřad;ministra;příd+m;null
8978;portfej, portefeuille;ministra;ž;null
8978;obor působnosti;ministra;m+ž;null
8979;učení;řemesla;s;null
8979;učební obor;;příd+m;null
8980;studijní obor;;;null
8981;fotbalový;;příd;null
8982;pouhý;;příd;null
8983;nedostatek;;m;null
8984;nedostatek;;m;null
8985;vada;;ž;null
8985;nedostatek;;m;null
8986;chyba, vada;;ž;null
8986;nedostatek;;m;null
8987;nedostatek;;m;null
8988;nedostatek;;m;null
8988;absence;nedostatek;ž;null
8989;nedostatek;;m;null
8990;nedostatek;;m;null
8990;nedostatečnost;;ž;null
8991;nedostatek;vitamínů apod.;m;null
8992;nedostatek;;m;null
8993;nedostatek;;m;null
8993;malý počet;;příd+m;null
8994;nedostatek;;m;null
8995;nedostatek;;m;null
8996;nedostatek;;m;null
8996;chyba, vada;;ž;null
8997;povážlivý nedostatek;;příd+m;null
8998;deficit, nedostatek;méně než třeba;m;null
8999;nedostatek úcty;;m+ž;null
8999;nerespektování;;s;null
8999;neúcta k;;3p ž;null
9000;nedostatek peněz;;;null
9001;nedostatek zájmu;;;null
9002;turnaj;;m;null
9003;turnaj;rytířský;m;null
9004;sovětský;;příd;null
9005;červený;barva;příd;null
9005;rudý;krvavě;příd;null
9006;karmínově červený;;přísl+příd;null
9007;rys červený;;m+příd;null
9008;červený koberec;;;null
9009;účastník;;m;null
9009;účastnice;žena;ž;null
9009;participant;zřídka;m;null
9010;účastník;muž;m;null
9010;účastnice;žena;ž;null
9011;účastník revoluce;vznik USA;m;null
9012;účastník táboru;;m+m;null
9013;účastník, uchazeč;;m;null
9013;soutěžící;;m;null
9014;účastník hádky;;m+ž;null
9014;účastník sporu;;m+m;null
9015;hudební;;příd;null
9016;malá hudební skupina;;příd+příd+ž;null
9017;hudební kulisa;;;null
9018;hudební fakulta;;;null
9019;hudební sluch;;;null
9020;hudební fanoušek;;;null
9021;číst;text;4p ned;null
9021;přečíst;;4p dok;null
9022;chápat, pojímat;interpretovat;4p ned;null
9022;číst;přeneseně;4p ned;null
9022;rozumět;;3p ned;null
9023;přečíst si, zkontrolovat;kontrola;4p dok;null
9023;číst si, kontrolovat;;4p ned;null
9024;nedá se číst;nudný;dok+ned;null
9025;číst znovu;;4p ned přísl;null
9025;přečíst znovu;;4p dok přísl;null
9026;číst mezi řádky;;;null
9027;seriál;;m;null
9028;seriál;;m;null
9029;televizní seriál;nekonečný, plytký;příd+m;null
9030;kreslený seriál;;;null
9030;komiks;;;null
9031;řešit;hledat řešení;4p ned;null
9031;vyřešit;najít řešení;4p dok;null
9032;řešit;matematika;4p ned;null
9032;vyřešit, rozřešit;matematika;4p dok;null
9033;řešit;najít odpověď;4p ned;null
9033;vyřešit;najít odpověď;4p dok;null
9034;řešit;problém;4p ned;null
9034;vyřešit;problém;4p dok;null
9035;řešit;;4p;null
9035;hledat řešení;;2p;null
9036;urovnat, vyřešit;spor;4p dok;null
9036;urovnávat, řešit;;4p dok;null
9037;řešit odděleně, projednat odděleně;;;null
9038;řeč;ústní komunikace;ž;null
9038;projev;vyjadřování se;m;null
9039;výslovnost;;ž;null
9039;projev;ústní;m;null
9040;řeč;;ž;null
9040;projev;;m;null
9040;prohlášení;;s;null
9041;projev;;m;null
9041;známka;;ž;null
9042;projev, proslov;;m;null
9043;mít projev;;ned+m;null
9044;projev lásky;slovní;m+ž;null
9044;projev náklonnosti;slovní;m+ž;null
9045;řeč;;ž;null
9045;proslov, projev;;m;null
9046;přednášet;;ned;null
9046;mít projev, mít proslov;;dok+m;null
9047;student pronášející projev;při promoci;m+příd+m;null
9048;krýt se;;ned;null
9048;udát se současně, stát se současně;;dok+přísl;null
9049;v současné době;;předl+příd+ž;null
9049;v současnosti;;předl+ž;null
9050;zároveň, současně;;přísl;null
9051;zároveň, současně;;přísl;null
9051;ve stejnou dobu;;předl+příd+ž;null
9052;momentálně;;;null
9052;v současné době;;;null
9053;dívka;;ž;null
9053;děvče;;s;null
9054;holka, dívka;dospívající žena;ž;null
9054;děvče;;s;null
9055;holka, dívka;miláček;ž;null
9055;děvče;;s;null
9055;přítelkyně;;ž;null
9056;holka, dívka;;ž;null
9057;slečna, dívka;;ž;null
9058;dívka snů;;;null
9059;dívka v pěstounské péči;;;null
9060;spor;mezi státy;m;null
9061;rozepře;mezi právními subjekty;ž;null
9061;spor;mezi právními subjekty;m;null
9062;kontroverze, polemika;;ž;null
9062;spor;;m;null
9063;hádka;;ž;null
9063;spor;;m;null
9064;spor;soudní;m;null
9064;pře;soudní;ž;null
9065;spor;soudní;m;null
9065;pře;soudní;ž;null
9066;hádka, pře;;ž;null
9066;spor;;m;null
9067;obžaloba, žaloba;;ž;null
9067;spor, proces;soud;m;null
9067;pře;soudní;ž;null
9068;hádka;;ř;null
9068;spor, svár;;m;null
9069;bitva o;přeneseně;4p ž;null
9069;souboj o, boj o, spor o;;4p m;null
9070;konflikt;;m;null
9070;střet, spor;;m;null
9071;urovnat spor;vyjednávání;dok+m;null
9071;urovnávat spor;vyjednávání;ned+m;null
9072;svár, spor;;m;null
9073;spor, rozpor;nesouhlas;m;null
9074;rozmíška;;ž;null
9074;svár, spor;;m;null
9074;hašteření;;s;null
9075;třenice;;ž;null
9075;spor, svár;;m;null
9076;svár, spor;;m;null
9077;virtuozita;skvělá znalost;ž;null
9077;mistrovství;skvělá znalost;s;null
9078;mistrovství;národní;s;null
9079;mistrovství;;s;null
9080;mistrovství;dokonalé zvládání něčeho;s;null
9081;mistrovství;dokonalé zvládání něčeho;s;null
9082;schopnost;věc, přístroj;ž;null
9083;schopnost;;ž;null
9084;schopnost, dovednost;;ž;null
9085;schopnost, způsobilost, zdatnost;osoba;ž;null
9085;nadání;;s;null
9085;kvalifikace;;ž;null
9086;schopnost, možnost;osoba;ž;null
9087;schopnost, možnost;věc;ž;null
9088;schopnost, kvalifikace;schopnost;ž;null
9088;zručnost;schopnost: manuální;ž;null
9089;zručnost, schopnost;;ž;null
9090;nadání;;s;null
9090;cit pro;;4p m;null
9090;vrozená schopnost;;příd+ž;null
9091;rozlišovací schopnost;;příd+ž;null
9092;schopnost učit se;rychle a efektivně;ž+ned;null
9093;kompetence, schopnost;;ž;null
9094;kompetence, schopnost;;ž;null
9095;schopnost rozlišovat;;ž+ned;null
9096;schopnost soustředit se na více věcí najednou;;;null
9097;podat;;4p dok;null
9097;podávat;;4p ned;null
9098;podat;říci;4p dok;null
9098;říci, říct;;4p dok;null
9099;podat;;4p dok;null
9099;podávat;;4p ned;null
9100;podat;lék;4p dok;null
9100;podávat;lék;4p ned;null
9101;dát, podat;;4p dok;null
9101;dávat, podávat;;4p ned;null
9102;dát, podat;;4p dok;null
9103;informovat o, reportovat o;žurnalistika;6p ned;null
9103;podat zprávu o;;6p dok+ž;null
9104;podávat, servírovat;tenis;4p ned;null
9104;podat, servírovat;;4p dok;null
9104;být na podání;;ned+předl+s;null
9105;odvolat se proti;;3p dok;null
9105;odvolávat se proti;;3p ned;null
9105;podat odvolání proti;;3p dok+s;null
9106;předložit, podat, odevzdat;dotazník;4p dok;null
